"v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v40","v41","v42","v43","v44","v45","v46","v47","v48","v49","v50","v51","v52","v53","v54","v55","v56","v57","v58","v59","v60","v61","v62","v63","v64","v65","v66","v67","v68","v69","v70","v71","v72","v73","v74","v75","v76","v77","v78","v79","v80","v81","v82","v83","v84","v85","v86","v87","v88","v89","v90","v91","v92","v93","v94","v95","v96","v97","v98","v99","v100","v101","v102","v103","v104","v105","v106","v107","v108","v109","v110","v111","v112","v113","v114","v115","v116","v117","v118","v119","v120","v121","v122","v123","v124","v125","v126","v127","v128","v129","v130","v131","v132","v133","v134","v135","v136","v137","v138","v139","v140","v141","v142","v143","v144","v145","v146","v147","v148","v149","v150","v151","v152","v153","v154","v155","v156","v157","v158","v159","v160","v161","v162","v163","v164","v165","v166","v167","v168","v169","v170","v171","v172","v173","v174","v175","v176","v177","v178","v179","v180","v181","v182","v183","v184","v185","v186","v187","v188","v189","v190","v191","v192","v193","v194","v195","v196","v197","v198","v199","v200","v201","v202","v203","v204","v205","v206","v207","v208","v209","v210","v211","v212","v213","v214","v215","v216","v217","v218","v219","v220","v221","v222","v223","v224","v225","v226","v227","v228","v229","v230","v231","v232","v233","v234","v235","v236","v237","v238","v239","v240","v241","v242","v243","v244","v245","v246","v247","v248","v249","v250","v251","v252","v253","v254","v255","v256","v257","v258","v259","v260","v261","v262","v263","v264","v265","v266","v267","v268","v269","v270","v271","v272","v273","v274","v275","v276","v277","v278","v279","v280","v281","v282","v283","v284","v285","v286","v287","v288","v289","v290","v291","v292","v293","v294","v295","v296","v297","v298","v299","v300","v301","v302","v303","v304","v305","v306","v307","v308","v309","v310","v311","v312","v313","v314","v315","v316","v317","v318","v319","v320","v321","v322","v323","v324","v325","v326","v327","v328","v329","v330","v331","v332","v333","v334","v335","v336","v337","v338","v339","v340","v341","v342","v343","v344","v345","v346","v347","v348","v349","v350","v351","v352","v353","v354","v355","v356"
"1936",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1937",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1938",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1939",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1940",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1941",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1942",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1943",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1944",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1945",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1946",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1947",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1948",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1949",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1950",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1951",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.0873793427569498","2.4895804820608691","0.43201619608835545","0.16578266460772517","0.10225846601971833",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.228490861295171","3.7133251044534079","0.50716067490587569","8.0050819358870422E-3","5.3680530091361227","1.1999876050344218",,,,,,,,,,"0.29386397558191785","0.29231460488464939","1.5493706972684596E-3","0","2.0064350529626549",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1952",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.5397955863593404","2.7423861341651734","0.58927732186110415","0.20813213033306305","0.12756485407510318",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.2113083402624634","4.5184814101339184","0.68327247749539055","9.5544526331554983E-3","6.5788862090514231","1.5767429129202024",,,,,,,,,,"0.41161614857432072","0.4098085494275075","1.8075991468132027E-3","0","2.3041724552877438",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1953",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.0262979853016372","3.0695615797383624","0.70548012415623862","0.25125628140703521","0.15674466887365915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.1822473105506983","5.3551415866588847","0.81574367211184384","1.1362051779968702E-2","7.7995320900494249","1.8801613411352756",,,,,,,,,,"0.52704426552082095","0.52472020947491826","2.3240560459026893E-3","0","2.7121734055684383",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1954",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.546111854235205","3.3856332019811286","0.86041719388308457","0.30006145837099168","0.18747385436948361",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.1627407334720887","6.156166237146679","0.99288838849953776","1.3686107825871392E-2","9.0787958290940836","2.2607900757642274",,,,,,,,,,"0.63136855913689727","0.62852804619190505","2.8405129449921756E-3","0","3.1219819549959458",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1955",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.2523666637400774","3.7505100011878509","1.1480836866759285","0.35377297587629825","0.22181823815893442",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.4376145888744869","7.1061887030217896","1.3151574935313775","1.6268392321318825E-2","10.824678376466093","2.9234042772960382",,,,,,,,,,"0.72252320182619156","0.71942446043165476","3.0987413945369191E-3","0","3.5503829527906752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1956",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.9766974647130828","4.2336554302860661","1.3265195453113461","0.41652248911567086","0.26055250559064591",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.6048071808167261","8.0636997939336972","1.5219984816167167","1.9108905266310997E-2","12.426469448992135","3.3523217319898566",,,,,,,,,,"0.81961709885501499","0.81651835746047818","3.0987413945369191E-3","0","3.9413408254014168",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1957",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.6695243948416296","4.7046641222556795","1.4739679900013944","0.49089228258455692","0.29592980317827572",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.623518414270738","8.9034587118532009","1.6978520557566867","2.2207646660847923E-2","13.942012219370234","3.7740087900964228",,,,,,,,,,"0.92729836231517304","0.92290847867291248","4.3898836422606351E-3","0","4.2532807924514655",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1958",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.4049590191450569","5.1464929994267328","1.6857153186280838","0.5727507010902404","0.32381847572910799",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.229957598888584","10.260190985761282","1.9442019966223718","2.5564616504929583E-2","15.972978975039638","4.3542481162234612",,,,,,,,,,"1.0566708155370894","1.0507315611975603","5.9392543395290947E-3","0","4.701048923962051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1959",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.7640153490990418","5.6570106441766912","2.4436158180419052","0.66338888688044539","0.36100337246355102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.160850501221422","12.327309724366952","2.8043609620559118","2.9179814798555987E-2","19.716775036539325","6.1220800818067724",,,,,,,,,,"1.1873344110067297","1.1811369282176556","6.1974827890738382E-3","0","5.2936832156672375",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.541283947747313","369.28406354187399","340.20978556276265","229.90742868477923","10885.621793738856","7356.300207807496",,,,,,"3.1253132986711245","50199.7","33924.021111433169","20929.393",,,,,,,,,"10.546566336306405","6.2315689444137456","3.5640690606165464","0.75092833127611336","0.42556048484973691",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.285414740712813","14.18526341884138","4.0670980803297061","3.3053241541727132E-2","24.206334860324233","8.6886126418319769",,"1.5287645301708048","6.0454383411579098",,,,,,,"1.308443553843214","1.301729614155051","6.7139396881633244E-3","0","5.8251173648303185",,,,,,,,,,,,,,,,,,,"91.381222263099573","53.993723511412739","30.881044749897168","6.5064540017896659","3.6872889253608565",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"158.43483986269877","122.90888503449507","35.23956345536012","0.28639137284356159","209.73693195590207","75.282894703650925","13.246052493745264","52.380986106297897",,,,,,,"11.337070985924427","11.27889773831558","5.8173247608848448E-2","0","50.472004598477056",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.0194865256971339","7.1879378189255452E-2",,,,,,,,,,,,,,,,,,,,,,"17.497936406731487","0.62280226805515193"
"1961",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.849520852618248","400.01661624451441","374.74043454462088","254.26293851095792","11665.991465043129","7915.4235761885138",,,,,,"3.2122467744599494","50536.35","34289.122998517087","20971.508000000002",,,,,,,,,"12.055653395445884","7.1206494961962949","4.0908550976878226","0.84414880156176575","0.51129233009859165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.913922128628759","16.193764299400392","4.6821982471452852","3.7959582083077259E-2","28.058586870632709","10.128752704943009",,"1.8421829542042802","6.7307057325358155",,,,,,,"1.4744844469004839","1.4662211365150521","8.2633103854317831E-3","0","6.3630072252320184",,,,,,,,,,,,,,,,,,,"93.821812764243234","55.415681081566362","31.836635347023549","6.5694963356533256","3.9790770096646018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"162.76032677410919","126.02621128943274","36.438699161231597","0.29541632344479618","218.36290389703851","78.825917488426441","14.336588697226892","52.380986106297897",,,,,,,"11.475015012719632","11.410706697411923","6.4308315307710737E-2","0","49.519412421790641",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.4039414775410251","0.13127423150554204",,,,,,,,,,,,,,,,,,,,,,"18.70841337287057","1.0216274444100637"
"1962",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.42217509330084","424.4074388588981","417.17496794809892","283.45776326789775","12276.384009866657","8341.4313413155633",,,,,,"3.3981909299416757","50879.45","34571.046206912193","20750.326000000001",,,,,,,,,"13.25977265567302","8.2911990579826167","4.0077055369344157","0.96086806075598963","0.62052296425601794",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.005949583477513","19.315746254396341","4.6463044926585653","4.3898836422606349E-2","31.70348143595676","10.203638955310984",,"2.1448497423350412","7.5544775318478683",,,,,,,"1.7254824998579743","1.7151533618761845","1.032913798178973E-2","0","7.1351102893708012",,,,,,,,,,,,,,,,,,,"91.940172476703879","57.489241424020108","27.788495916930113","6.6624351357536682","4.3025615778597324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"166.45165814571462","133.93088164190007","32.216392205755383","0.30438429805915712","219.82454956245232","70.749653844173721","14.871888106055048","52.380986106297897",,,,,,,"11.964093409595812","11.892473574758363","7.1619834837448729E-2","0","49.473191409838655",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.6819113545587423","6.3898590561632024E-2",,,,,,,,,,,,,,,,,,,,,,"18.595748125430134","0.4430579309171831"
"1963",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.442424539986341","446.12622178659137","471.93489162972907","320.81527628163468","12804.834811314899","8704.5621982867269",,,,,,"3.6855992176697758","51252","34840.451154619754","20427.475999999999",,,,,,,,,"14.431871588156609","9.5627159435409297","3.782530328931399","1.0866253156842796","0.88985523713118531",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.696690027733737","22.219525169526978","4.4278432243437127","4.9321633863045958E-2","35.586204403311527","9.7566455091490347",,"3.7032648310841019","8.6127041138287606",,,,,,,"3.4961549783862789","3.2152024252815981","0.28095255310468065","0","8.405594261130938",,,,,,,,,,,,,,,,,,,"87.772162512041533","58.158794770718607","23.004699335749795","6.6086684055731251","5.4119466077958629",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"162.3646802380637","135.13533308601359","26.929381452082318","0.29996569996779154","216.42917877937901","59.33824105697942","22.522620201650493","52.380986106297897",,,,,,,"21.263013674680263","19.554308535596718","1.7087051390835457","0","51.121379579327666",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.9829192575770032","-0.2548244802291601",,,,,,,,,,,,,,,,,,,,,,"18.141602233434856","-1.5497986906338073"
