Ticker,Name,Series Type,Currency,Country,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History,Data Notes
CPGRCM,Greece Consumer Price Index,Consumer Price Indices,Greece Drachma (Euro from 01/01/2001),Greece,Index Number,Units,Stock,none,Annual From Jan 1922 To Oct 1922<BR>Monthly From Nov 1922 To Apr 2016<BR>,"Sources: League of Nations (1920-1939); G. Delivanis and W. C. Cleveland, Greek Monetary Developments, Bloomington: Univ. Of Indiana Press (1939-1946); National Statistical Service, Monthly Statistical Bulletin (1946-) Notes: The data are rebased beginning in 1946 to reflect the end of the inter-war hyperinflation. Data are disseminated on the CPI, a Laspeyres-type index (1999=100), which covers the entire country of Greece. The Greek CPI is a fixed base index, revised at approximately 6-year intervals. The weights of the items (good and services), which are used for the compilation of the revised CPI, were calculated on the basis of the results of the Household Budget Survey conducted in the period October1998 - November 1999. In the frame of the last revision of the Index, its geographic coverage was extended from the urban areas to the whole country.   The Population coverage is the same as that of the previous CPIs. More precisely, the index covers, as regards the weights, private households only, leaving out collective households and foreign visitors (tourists) in Greece.   Prices are collected from outlets located in 25 cities of Greece, whose markets are considered as representative centers of wider geographic areas. Depending on the items, the outlets are distinguished as department stores, specialized stores, supermarkets, open-air markets and enterprises rendering services. The frequency of price collection varies depending on the nature of the products. Prices of fresh products (fruit and vegetables and fish) and energy products (heating oil, petrol) are collected once a week. For the other products, prices are collected once a month. Weekly prices refer to Tuesday. Monthly prices are collected in a cyclical manner so as to refer to the whole month. The collected prices correspond with the prices actually paid by the consumer and consequently all taxes (included VAT) are included.  The basket covered by the index comprises 725 products from 12 product categories. Monthly price quotations number approximately 50,000 and are collected from 4,500 outlets and 1,500 households. Prices are not seasonally adjusted.",,Split adjusted.
Date,Ticker,Open,High,Low,Close,Volume,Openint
12/31/1922,CPGRCM,1.132257E-13,1.586793E-13,2.83222E-14,2.94837E-14,0,
12/31/1923,CPGRCM,3.28788E-14,3.84182E-14,2.94837E-14,3.60059E-14,0,
12/31/1924,CPGRCM,3.77928E-14,4.09198E-14,3.53804E-14,4.09198E-14,0,
12/31/1925,CPGRCM,4.03837E-14,4.68166E-14,4.01157E-14,4.68166E-14,0,
12/31/1926,CPGRCM,4.771E-14,5.40535E-14,4.7442E-14,5.38748E-14,0,
12/31/1927,CPGRCM,5.41428E-14,5.63764E-14,5.40535E-14,5.63764E-14,0,
12/31/1928,CPGRCM,5.42322E-14,5.55723E-14,5.17305E-14,5.46789E-14,0,
12/31/1929,CPGRCM,5.51256E-14,5.59297E-14,5.35174E-14,5.35174E-14,0,
12/31/1930,CPGRCM,5.25346E-14,5.25346E-14,4.66379E-14,4.71739E-14,0,
12/31/1931,CPGRCM,4.94075E-14,4.94075E-14,4.65485E-14,4.69059E-14,0,
12/31/1932,CPGRCM,4.68166E-14,5.35174E-14,4.64592E-14,5.35174E-14,0,
12/31/1933,CPGRCM,5.45895E-14,5.55723E-14,5.36961E-14,5.55723E-14,0,
12/31/1934,CPGRCM,5.55723E-14,5.68231E-14,5.44108E-14,5.5751E-14,0,
12/31/1935,CPGRCM,5.6019E-14,5.69125E-14,5.51256E-14,5.69125E-14,0,
12/31/1936,CPGRCM,5.78059E-14,5.92354E-14,5.68231E-14,5.92354E-14,0,
12/31/1937,CPGRCM,6.12904E-14,6.29879E-14,6.12904E-14,6.28092E-14,0,
12/31/1938,CPGRCM,6.30773E-14,6.31666E-14,6.0933E-14,6.17371E-14,0,
12/31/1939,CPGRCM,6.19158E-14,6.31666E-14,6.0933E-14,6.31666E-14,0,
12/31/1940,CPGRCM,6.36133E-14,7.53175E-14,6.36133E-14,7.53175E-14,0,
12/31/1941,CPGRCM,7.84445E-14,1.0325552E-12,7.84445E-14,1.0325552E-12,0,
12/31/1942,CPGRCM,1.1135907E-12,1.05213057E-11,1.1135907E-12,6.8576423E-12,0,
12/31/1943,CPGRCM,5.8313413E-12,7.10629722E-11,5.1802874E-12,7.10629722E-11,0,
12/31/1944,CPGRCM,1.737300666E-10,0.021469189762,1.737300666E-10,0.021469189762,0,
12/31/1945,CPGRCM,0.0197452,0.2617796,0.0193878,0.2617796,0,
12/31/1946,CPGRCM,0.3472823,0.3472823,0.3001084,0.3194068,0,
12/31/1947,CPGRCM,0.3429045,0.4746877,0.3429045,0.4746877,0,
12/31/1948,CPGRCM,0.5030099,0.5830627,0.5030099,0.5830627,0,
12/31/1949,CPGRCM,0.6148693,0.649267,0.6085259,0.6220169,0,
12/31/1950,CPGRCM,0.652126,0.7121656,0.6410473,0.7121656,0,
12/31/1951,CPGRCM,0.7236017,0.7824797,0.7236017,0.7824797,0,
12/31/1952,CPGRCM,0.7933798,0.8150905,0.7824797,0.7879297,0,
12/31/1953,CPGRCM,0.7933798,0.9508942,0.7879297,0.9508942,0,
12/31/1954,CPGRCM,0.9672443,1.0215658,0.9672443,1.0215658,0,
12/31/1955,CPGRCM,1.0215658,1.0823201,1.0161158,1.0823201,0,
12/31/1956,CPGRCM,1.0823201,1.0996529,1.0823201,1.0909865,0,
12/31/1957,CPGRCM,1.0996529,1.1274391,1.0949177,1.1250268,0,
12/31/1958,CPGRCM,1.1281539,1.1369096,1.1202915,1.1369096,0,
12/31/1959,CPGRCM,1.142717,1.1654999,1.142717,1.1632663,0,
12/31/1960,CPGRCM,1.161122,1.2037394,1.1537958,1.2037394,0,
12/31/1961,CPGRCM,1.2015058,1.2110656,1.1809565,1.1948943,0,
12/31/1962,CPGRCM,1.1860491,1.2154435,1.174345,1.2154435,0,
12/31/1963,CPGRCM,1.2265222,1.2382264,1.2176771,1.2309001,0,
12/31/1964,CPGRCM,1.2309001,1.2493051,1.2265222,1.2493051,0,
12/31/1965,CPGRCM,1.2493051,1.3110422,1.2448379,1.3110422,0,
12/31/1966,CPGRCM,1.3154201,1.3719752,1.3088086,1.3719752,0,
12/31/1967,CPGRCM,1.3742088,1.3903802,1.3425808,1.3536596,0,
