"Data Source","World Development Indicators",

"Last Updated Date","2017-05-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Estonia","EST","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4373658536.58537","4746104825.07478","5066242110.00902","5617109800.86773","5726895229.98296","5685773518.84272","6245072061.58804","7322068380.89856","9833875338.75339","12059204968.9441","14006093769.4317","16963630661.1467","22237065425.6775","24194038377.0324","19652486801.8894","19492092715.2318","23168793438.9769","23043861554.8714","25081191938.2942","26213936937.2806","22459443273.8161","",
"Ethiopia","ETH","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","7324903188.4058","7707678019.32367","8567890821.25604","8096302367.14976","9480840483.09179","9848600869.56522","10527338647.343","10908935748.7923","11476584879.2271","12175166763.285","13463868357.4879","10492993077.6093","8830712713.90781","6927950564.55657","7663984567.90123","8547939730.62374","8589211390.49612","7818224905.55071","7700833482.00615","8242392103.68061","8231326016.47494","7850809498.16803","8623691300.04079","10131187261.4421","12401139453.9738","15280861834.6024","19707616772.7996","27066912635.2228","32437389116.038","29933790334.3418","31952763089.33","43310721414.0829","47648211133.2183","55612228233.5179","61539711686.6936","",
"European Union","EUU","GDP (current US$)","NY.GDP.MKTP.CD","358940397605.933","390790340071.745","426909063514.442","470298053292.66","521198746418.395","567591674419.246","615285162740.643","661168325867.087","687215139891.91","754797972137.034","855230110326.213","967415253978.18","1158314578012.71","1470718165810.26","1652893461613.11","1926964243364.07","1995720952902.47","2260030838434.68","2769673442189.21","3382573580318.31","3860928854354.11","3416264143699.32","3287897420938.41","3186953914196.67","3059966743986.08","3162507998175.18","4336648882756.19","5365890876304.14","5985422044692.97","6111480718983.34","7578496500451.54","7865107755871.37","8570436877937.36","7814772669022.73","8298382119927.25","9610436602171.83","9824633290278.11","9273327075957.55","9589851762523.05","9576747414753.81","8899392892721.01","9000492169776.45","9810780811494.97","11945411670550.9","13795213507657.8","14426220898463.3","15388232017114.9","17780739414678.2","19117093042848.3","17079895277623","16978256295743.4","18339765172251.1","17271486819983.1","18002464863110.3","18574846394522.4","16314942278866.8","",
"Fragile and conflict affected situations","FCS","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","212661616253.383","196781931484.594","190816467210.457","217472505124.767","247331717280.084","300124279878.601","351606438399.484","435172552258.66","561422385038.491","523726776174.015","623521862944.273","675466940622.675","728679199192.476","779083883579.066","810209329811.861","746905224014.253","",
"Finland","FIN","GDP (current US$)","NY.GDP.MKTP.CD","5224102195.52771","5921659485.03284","6340580854.39073","6885920328.66187","7766655085.78588","8589340019.02985","9208524504.87684","9368954010.3132","8823033880.32993","10070766720.5011","11365953567.3839","12536710287.0134","14754136507.0261","19486826979.9284","24867278714.3532","29494515597.22","31873171718.726","33524682307.8058","36283091407.9422","44498283620.8213","53685049410.2646","52485533204.7396","52832120389.7866","51014090520.9223","52926394934.7052","55914236377.5902","73586676049.7302","91642093872.5822","109103056147.832","119064708327.56","141517648888.198","127866490222.026","112625431377.754","89255751014.885","103321570859.419","134199346405.229","132099404607.818","126833123353.568","133936359590.565","135225868314.511","125539893126.958","129250111856.823","139552983248.635","171071106094.808","196768065557.487","204436015420.968","216552502822.732","255384615384.615","283742493042.332","251499027507.641","247814569536.424","273657214345.288","256706466091.089","269980111642.898","272609288689.575","232351114561.384","",
"Fiji","FJI","GDP (current US$)","NY.GDP.MKTP.CD","112328422.113084","116987784.913739","122906434.957814","129454728.623599","140032741.468329","147084750.031482","150603925.515853","162625885.863484","166952937.135005","182182067.703568","219878482.173564","247749327.721267","316650508.967523","425963359.355326","558589870.903674","684268280.812751","694552411.718837","719533137.126662","829239489.844119","1019743927.24662","1202567359.4132","1235899836.18067","1194015444.01544","1123107276.30285","1177997413.63384","1141210124.82663","1290228616.82408","1177908191.97685","1109976927.91722","1182686577.22645","1337024782.22702","1383843860.1247","1531803060.54558","1635426125.30808","1825285158.11762","1970347720.96992","2129266728.42585","2093994597.21549","1656784779.545","1942170999.18765","1684109743.49338","1660102345.60309","1842691481.09196","2315935752.71653","2727507212.92556","3006725014.78415","3102741451.01664","3405050611.68726","3523185919.55826","2870624635.68032","3140508835.9485","3774530588.88398","3972012545.85528","4190143229.08891","4469810123.71644","4425503074.70408","",
"France","FRA","GDP (current US$)","NY.GDP.MKTP.CD","62651474946.6007","68346741504.4257","76313782251.6964","85551113767.3727","94906593388.3107","102160571409.274","110597467198.645","119466139619.589","129847107787.883","140725497222.277","148948860281.091","166564460755.298","204283485045.514","265381555686.506","286526186579.378","362000917852.226","373410270417.919","411464295266.114","508183139534.884","615834104224.484","703525302701.025","617589619794.81","586837009681.605","561852138738.274","532648802822.187","555197109067.017","774556302680.178","938368438284.405","1023504019381.13","1030122352457.33","1275300566196.84","1275563306592.26","1408724907063.2","1330094973361.13","1401636342155.01","1609892232882.11","1614245416078.98","1460709148123.17","1510758283299.98","1500275942893.67","1368438363736.87","1382218344519.02","1500337850555.24","1848124153498.87","2124112242364.04","2203678646934.46","2325011918203.49","2663112510265.54","2923465651091.26","2693827452070.02","2646994701986.75","2862502085070.89","2681416108537.39","2808511203185.39","2839162443235.14","2418835532882.33","",
"Faroe Islands","FRO","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1105688872.97039","1125684470.05533","1062339943.83343","1154899793.33878","1268445919.41429","1486861878.95624","1683997930.26322","1730891409.07567","1970142377.91507","2278229533.05096","2413237402.14803","2257097731.55019","2301178416.00619","2468748767.9772","2356505419.09755","2613458942.48139","","","",
"Micronesia, Fed. Sts.","FSM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","106500000","","","112210000","116700000","124700000","135200000","147200000","166200000","178100000","198400000","202500000","222103600","218845700","206900300","219646200","220660500","233226300","240051900","241543400","244991000","239563300","249845600","252991200","255890800","261339600","277510900","294117200","310287500","325835200","315725600","318072000","314971100","",
"Gabon","GAB","GDP (current US$)","NY.GDP.MKTP.CD","141468977.570007","167637907.381723","182796536.499884","154480244.246844","215679855.272516","226474285.587109","245849781.7159","271543680.279285","294468564.534369","318124701.048949","323802475.480977","381687073.058558","430508357.723916","722780701.123251","1544216003.9841","2157592936.60712","3009409970.90514","2809349074.17738","2389479269.18878","3030251116.35999","4279637933.85126","3862269126.92642","3618007844.44919","3391275731.31834","3561451562.23569","3339914759.37269","3403638193.57912","3281797038.66591","3834503378.35525","4186411457.4569","5952293765.84484","5402919956.93831","5592390848.52648","4378645081.01769","4190819314.02958","4958845906.34769","5694040336.82571","5326816858.99586","4483417119.83928","4662992036.2073","5067865320.7979","5018874179.18704","5310381151.35952","6497305662.09274","7756293574.98077","9458884812.18106","10154041929.6521","12438956756.4455","15508574820.3516","12065138272.7538","14358584300.3006","18186478119.9582","17171447372.3334","17590716232.4913","18179717776.1597","14262032470.8493","",
"United Kingdom","GBR","GDP (current US$)","NY.GDP.MKTP.CD","72328047042.1588","76694360635.9159","80601939635.2483","85443766670.4279","93387598813.9269","100595782309.165","107090721447.057","111185383409.521","104702736248.084","112676874821.987","130671946244.3","148113896325.14","169965034965.035","192537971582.558","206131369798.971","241756637168.142","232614555256.065","263066457352.172","335883029721.956","438994070309.191","564947710899.373","540765675241.158","515048916841.37","489618008185.539","461487097632.349","489285164271.047","601452653180.885","745162608269.325","910122732123.799","926884816753.927","1093169389204.55","1142797178130.51","1179659529659.53","1061388722255.55","1140489745944.29","1320255641470.73","1392979719188.77","1537090700720.37","1623564094070.88","1652167933991.26","1635441065214.1","1613034403339.57","1757571942446.04","2028488163265.31","2389004027828.63","2508103636363.64","2678277828886.84","3063005202080.83","2875463235294.12","2367127278392.27","2429602904820.77","2608995353308.76","2646002634059.62","2719509472492.7","2998833559195.71","2861090726739.55","",
"Georgia","GEO","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7753501867.76095","6357615894.03974","3690328963.64086","2701181331.30816","2513870586.73344","2693731865.97036","3094915505.9093","3510540809.24855","3613500117.24928","2800024313.95144","3057453482.55826","3219487824.87911","3395778673.79183","3991374548.50512","5125273880.74998","6410941012.59189","7745406200.85374","10172869679.7366","12795044472.7663","10766809099.0721","11638536890.5347","14434619982.2117","15846474595.773","16140047072.2616","16509305827.7171","13965385801.7891","",
"Ghana","GHA","GDP (current US$)","NY.GDP.MKTP.CD","1217230094.97205","1302674324.88378","1382515654.47343","1540797588.57221","1731296199.52296","2053462968.0426","2126300672.22965","1747187644.9031","1666909517.65205","1962050555.7775","2215028588.45646","2417108577.52739","2112293279.98507","2465493032.25878","2894409912.1709","2810106390.10618","2765254360.20623","3189428571.42857","3662478172.79996","4020227931.15097","4445228057.45354","4222441673.17049","4035994383.38367","4057275077.68156","4412279865.40315","4504342152.98679","5727602648.75537","5074829931.97279","5197840972.6857","5251764269.91812","5889174833.90034","6596546195.65217","6413901601.83066","5966255778.12018","5444560669.45607","6465137614.6789","6934984709.48012","6891308593.75","7480968858.13149","7719354838.70968","4983024408.14828","5314909953.92992","6166330136.2948","7632406552.83803","8881368538.07671","10731634116.7384","20409257610.4746","24758819717.7074","28526891010.4925","25977847813.7422","32174772955.9748","39566292432.8615","41939728978.7281","47805069494.9082","38616536131.648","37543361203.5609","",
"Gibraltar","GIB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","1922600899.3841","2041538057.02893","2384295763.72549","2432029380.43694","2666616176.91609","3014890569.04099","3284625277.16186","3279063317.63475","3383218922.79336","3693753379.05992","3869032270.91633","3783788551.0819","3588376057.01536","3461282293.64624","2995360969.16199","2833442750.43639","2949637039.04424","3446442218.89829","3666349049.42641","2937071767.25576","2931625104.50109","4134173275.1244","4515824647.43939","4609923756.18485","4735956493.06479","5067360009.39197","5667229758.9878","6231725484.55943","6624068015.50039","6699203543.29047","",
"Gambia, The","GMB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","44212353.6988296","46695363.1558873","41160658.5705371","45168722.6995632","52296836.749388","55728608.974983","59161544.9957528","75187969.924812","95797533.4619206","115182522.123894","112189468.481826","138094243.349324","171836793.402694","207114382.546071","241080708.89018","218764445.784343","216051495.959817","213446562.57106","177338801.93075","225724851.691107","185646209.386282","220626484.224811","266673126.229801","284119692.49433","317083373.524559","690314321.374999","714255460.503389","755042548.055824","746491692.583857","785996982.492168","848237108.56163","803630742.53446","840285264.631545","814723460.08372","782915402.421095","687408804.630527","578236035.104279","487038821.611959","578785278.7703","624174723.713404","655068695.952711","798870894.208271","965769128.170004","900639747.939529","952429030.415536","904256643.415984","912569686.7859","903779326.206421","849122624.781348","938794719.358588","",
"Guinea-Bissau","GNB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","78733594.8444943","78540057.1428572","87702828.5714286","89374237.2881356","98775328.9473684","108985740.159382","112386489.013558","114971207.198201","122666858.789625","118537875.125881","110653830.726033","154731969.69697","165523634.49692","163577538.330494","138478900.626886","143856253.125","130225018.751674","173836362.010107","164458120.314078","213143016.443434","243961995.509711","257150573.215747","226313492.713567","236880813.821765","235619994.759074","253966919.939838","270419779.418107","268551010.941186","206457553.397101","224446652.14622","370173851.946119","392278164.416457","415843479.84486","476388249.278706","531109346.815739","586791836.059541","591829897.549245","695606313.878293","864136798.741659","825828719.797396","846332419.519942","1105497821.87289","995581992.41106","1026664110.62589","1109007405.7031","1056776883.4727","",
"Equatorial Guinea","GNQ","GDP (current US$)","NY.GDP.MKTP.CD","","","9122751.45318345","10840095.1283649","12712471.3960211","64748333.3333333","69110000","72317446.9327193","67514285.7142857","67225714.2857143","66331428.5714286","64946954.756798","65429198.238708","81203226.9138345","94159862.7073691","104295643.388437","103653049.93797","103987520.075827","","","50642880.7737503","36731422.8456914","44294647.733479","44442456.94764","50320914.4065688","62118564.8495425","76407396.7552964","93345847.7270323","100534663.294927","88265974.5843603","112119406.548331","110906032.075075","134707184.355541","136047896.155778","100807001.813926","141853368.256815","232463036.435759","442337849.474377","370687618.717326","621117885.668503","1045998496.43872","1461139022.02954","1806742742.27311","2484745935.09329","4410764338.66733","8217369092.65224","10086528698.8604","13071718758.7373","19749893536.3204","15027795173.2187","16298542027.9965","21329395900.871","22389627294.4179","21942597765.3631","21461989483.1265","12202323684.1015","",
"Greece","GRC","GDP (current US$)","NY.GDP.MKTP.CD","4446528164.67559","5016048786.22753","5327573509.09843","5949478034.88751","6680298250.57961","7600579093.1158","8455611129.27936","9136711287.82434","9915140546.35072","11266091570.5718","13139862500","14591755681.8182","16885506818.1818","22347844649.0219","25351305681.8182","28525872476.0893","31152840485.0746","36176233117.4838","44270203153.9889","54481875804.9678","56829663469.2246","52346507380.0738","54617991326.5306","49428872678.0186","48020024788.3918","47820850974.5867","56379593719.5716","65652751132.3603","76261278404.9964","79169043642.4675","97891090928.6328","105143232379.884","116224673042.546","108809058858.502","116601802106.742","136878366230.328","145861612825.595","143157600024.959","144428172835.236","142540728958.023","130133845771.144","136191353467.562","153830947016.751","201924270316.027","240521260988.329","247783001865.44","273317737046.795","318497936901.177","354460802548.704","330000252153.376","299379400264.901","287779921184.32","245670666639.047","239862011450.103","236079774688.445","194851319174.892","",
"Grenada","GRD","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","53322222.2222222","67548148.1481481","78314814.8148148","83614814.8148148","87888888.8888889","95229629.6296296","101211111.111111","110100000","128211111.111111","144011111.111111","167229629.62963","184533333.333333","213066666.666667","221070370.37037","241570370.37037","250914814.814815","250259259.259259","261777777.777778","276296296.296296","294651851.851852","304940740.740741","340814814.814815","379629407.407407","520044370.37037","520444185.185185","540336925.925926","591018407.407407","599118592.592593","695370296.296296","698518518.518518","758518518.518518","825925925.925926","771278111.111111","771015888.888889","778648666.666667","799882148.148148","842571333.333333","911481481.481481","984074074.074074","",
"Greenland","GRL","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","69520029.2730826","88570999.351486","106101302.474152","140153753.721821","169918944.063056","211192463.686328","240779415.675002","282269773.042773","355987428.402836","420645794.968404","476051769.013942","435749013.870185","402403057.151259","416184086.23097","379371913.715958","412876395.826869","603016317.536303","787390447.323345","898607670.624413","929799902.191124","1018977225.44427","1016500016.28505","1037916105.23293","927214127.934317","1005887592.03539","1208953358.99709","1197515637.92052","1072154406.78905","1149858126.95747","1131555107.04907","1068024993.98697","1086170638.72901","1169136691.35372","1402452661.58715","1617227233.70446","1650283229.19637","1811232804.76516","2039990870.18161","2301745558.05339","2314737666.79517","2287220565.1596","2503747856.84595","2356004770.79887","2419043094.32119","2441226080.03611","","",
"Guatemala","GTM","GDP (current US$)","NY.GDP.MKTP.CD","1043599900","1076699900","1143600000","1262800000","1299099900","1331399900","1390700000","1453500000","1610500000","1715399900","1904000000","1984800000","2101300000","2569200100","3161499900","3645900000","4365300200","5480500200","6070600200","6902600200","7878700000","8607500300","8716999700","9050000400","9470000100","9721652086.95652","7231963515.98173","7084399840","7841602824.42748","8410724360.79546","7650125217.35253","9406097735.09117","10440842165.3193","11399942453.0646","12983235568.2292","14655487455.7333","15674852771.1356","17790095900.9809","19395461989.5391","18318512501.0256","19288926545.3759","18702822231.5441","20776640696.3172","21917585083.5311","23965291458.4846","27211380858.3989","30231141667.5908","34113102014.6358","39137157753.2425","37733852002.6442","41338340406.3129","47654704787.0678","50388418158.5954","53851075503.9906","58722087391.6801","63794152886.0397","",
"Guam","GUM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3385000000","3560000000","3857000000","4197000000","4213000000","4375000000","4621000000","4781000000","4895000000","4928000000","5199000000","5364000000","5566000000","5734000000","",
"Guyana","GUY","GDP (current US$)","NY.GDP.MKTP.CD","170215248.206265","185848451.262906","194948375.430205","175756868.692761","194773376.888526","213235294.117647","228705882.352941","250176470.588235","229750000","249300000","267800000","282050000","285380952.380952","307047619.047619","433954545.454545","494791666.666667","454440000","449880000","507080000","530440000","603200000","570357107.142857","482000000","489333333.333333","437631605.263158","453488372.093023","504651139.534884","354591846.938775","413799990","379779389.705882","396582263.291139","336708419.499106","368281378.896883","442273433.179724","540874934.201012","621626785.915493","705406001.424501","749138009.564539","717530683.169567","694754988.258295","712667896.727512","696281471.678532","722460886.371384","741929342.788749","785918769.587635","824880550.343965","1458446872.26976","1740334781.83731","1922598121.23066","2025565089.48272","2259288396.24467","2576602497.33479","2851154075.95385","2990006533.77749","3077086275.94585","3166029055.69007","",
"High income","HIC","GDP (current US$)","NY.GDP.MKTP.CD","1061133820202.14","1122911406910.28","1212783456837.21","1305649044779.54","1425702125062.37","1547972673470.07","1697651641699.81","1820718769386.24","1972815413925.26","2165411477318.94","2379370097947.21","2640408727700.3","3062750203736.66","3704586257401.86","4179943598942.76","4661885903255.09","5077950959697.7","5749555146932.47","6884024937478.29","7961826801780.74","8894436925636.7","9031828526756.95","8946912492221.26","9235872563262.7","9633530807706.86","10126667777944.3","12286710689644.6","14228016248896.3","16024373549928.7","16788739921395.8","18878925646040.6","19962202987681.5","21474359854047","21665344199596.1","23274222920268.5","25843609409453.6","26077032232131.7","25647984444839.4","25733222172037.9","27032474472001","27593321380790.3","27330821271287.6","28486386338387","31946331980101.3","35563411895100","37605771601823.3","39684880248631","43373589937946.3","46071955702785.3","43173320301070.1","45239340599870.9","48817443637159.1","48835173049342.3","49360280596733.8","50334423009938.1","47418142330887","",
"Hong Kong SAR, China","HKG","GDP (current US$)","NY.GDP.MKTP.CD","1320796651.69457","1383681651.13776","1612346412.26475","1935298266.45384","2206466461.26434","2435078534.03141","2489845016.64894","2692474989.12571","2716964388.42418","3189740055.13982","3800766535.62088","4476001946.01486","5710107420.14394","8030117555.62033","9388663645.7588","10048022369.9141","12876366008.8077","15719433719.4337","18315007365.9713","22526035940.5921","28861759209.0191","31055409443.043","32291306281.8168","29907091339.5364","33511383985.6741","35699543050.7778","41075570591.9291","50622571586.1149","59707404560.5944","68790369107.2962","76928290841.8701","88959620135.8864","104272278634.731","120353947980.764","135812069768.646","144652912433.103","159717233621.659","177352785419.977","168886163221.567","165768095391.557","171668164082.555","169403241524.337","166349228737.386","161384522525.299","169099768875.193","181570082162.19","193536265094.364","211597405593.868","219279678430.164","214046415026.187","228637697575.04","248513617677.287","262629441493.476","275658844765.343","291228511368.179","309234500374.107","",
"Honduras","HND","GDP (current US$)","NY.GDP.MKTP.CD","335650000","356200000","387750000","410200000","457000000","508650000","549950000","598100000","646800000","668000050","723000000","731000000","802999950","912499950","1034500000","1124000000","1347999950","1669499950","1929499950","2251499950","2566000050","2819500000","2903500050","3076999950","3319000000","3639499950","3808500050","4152499950","3970386266.09442","3563448310.34483","3048881322.9572","3068444711.94538","3419487440.65916","3481990761.34498","3432356578.82219","3911053180.39625","4034037162.16216","4663193916.34981","5202215657.31167","5372543554.00697","7103529494.37412","7565877533.54421","7775075857.72532","8140282679.97372","8772170427.48088","9672027224.16405","10841723354.4391","12275493958.7834","13789727209.7723","14486137413.5468","15729644901.1305","17588097149.7619","18400538970.1119","18372173610.6685","19380958759.0497","20420967148.9362","",
"Heavily indebted poor countries (HIPC)","HPC","GDP (current US$)","NY.GDP.MKTP.CD","17566642756.0637","18033526960.7807","19660723655.6103","23797855695.9873","21181173828.8632","24791434441.1122","27037003528.0946","26469518386.4601","27687707192.9251","30902142182.3127","32389168271.264","34920435143.9546","37813702656.0257","45584824908.7232","56142118130.153","63535309351.438","67559793710.8156","79909128808.3183","90789388682.8945","101664824074.517","106677933381.263","106633810912.613","106403189547.001","100261189140.197","100078819573.499","104994495826.02","120358289129.024","132550825268.372","132065176047.454","127152961976.721","129590026236.834","133299449562.155","121796050513.292","123961931233.308","110358000151.997","126157297298.192","132123118034.914","138643805036.166","142823913773.391","143028829030.086","155061205194.288","147407027921.832","160218536075.32","182221229455.55","209458171489.064","242138492640.48","289276703300.635","344271991423.886","414809392835.131","418333728674.73","462939294964.934","517789340299.133","558787102159.36","604480277693.332","639849498656.722","629249835010.649","",
"Croatia","HRV","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22387561845.2244","23678012697.3612","23822087053.2091","25432144406.2043","23386945596.6928","21774273832.1031","23289671102.3197","26878499206.0165","34658113497.39","41574530815.5047","45416076680.8707","50453577898.4886","60093155532.7678","70481451814.3118","62703095750.5257","59680624422.3702","62249565358.9878","56485301967.4205","57770884728.6496","57136241867.0192","48732003674.38","",
"Haiti","HTI","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3473562850.25798","2257129873.66261","1878253818.07845","2167569095.11746","2813313281.80715","2907517543.3645","3338949151.59927","3723903723.63772","4153725966.87677","3953839593.78427","3596448035.44747","3472194099.40131","2960306120.93557","3537721020.41158","4310356252.83669","4756204069.61876","5885321655.91684","6548531998.42373","6584642675.34367","6622540159.47531","7516829496.06138","7890215895.68701","8452517482.5105","8791599111.2376","8765329889.9646","",
"Hungary","HUN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34650782427.2429","38616036221.8202","40006243367.539","43039008829.7659","46288369007.4588","46538169511.6894","47178241568.5704","48661666395.3691","49074725337.7458","47209471853.3471","53696730223.8318","67561285378.7259","85050281601.04","103694527827.457","112589039620.207","114801188269.404","139198195460.551","157290970540.917","129965360575.699","130258247571.415","140091591852.976","127321135030.078","134680475647.645","139294565100.565","121715203207.647","",
"IBRD only","IBD","GDP (current US$)","NY.GDP.MKTP.CD","291500909369.721","278326664485.001","290636240849.854","310416319117.91","351649679367.84","385918994386.244","397094173916.583","407895844099.5","431720817049.297","482648856165.397","523336917334.987","572144090497.717","643766143654.427","828886225517.64","1044913082188.74","1129373900687.83","1232213421996.88","1397527161093.66","1509479975995.2","1806505937531.72","2117452949088.99","2294911981058.03","2277857228932.68","2248303097416.9","2287664590287.36","2414149379794.31","2514032462823.25","2563253956948.66","2804701101936.16","3027219554489.86","3424961737946.79","3691013385985.52","3674186354691.29","3943520703975.05","4318197530515.63","4845778419460.83","5286215361938.33","5594084314473.61","5426459473342.63","5269850131845.42","5730063436772.64","5809190028161.8","5896365162766.58","6658639547443.34","7922165456525.8","9466368267643.49","11222261447357.7","13936747837717.5","16735599270025","16228836543413.8","19718742004121.9","23321447523742","24657912969488.8","26076356603732.9","26831378596374.4","25298982875414.7","",
"IDA & IBRD total","IBT","GDP (current US$)","NY.GDP.MKTP.CD","333003554274.987","322643319173.58","338448060643.395","363733112824.529","404064537592.417","445621612848.774","461716593725.759","473437443925.747","500310729384.218","559917617084.599","612856426507.552","662377761288.581","738150567785.338","937142520783.067","1191563169735.11","1303577070116.98","1413662760197.45","1596341741778.02","1731074074168.21","2064643075977.67","2420969412819.94","2608554206614.67","2581996551531.49","2523070338740.99","2557360131030.91","2692291068582.09","2813762611580.71","2898217427587.42","3135917765679.16","3335768094694.46","3753991667938.51","4031940897046.4","4007271216803.72","4270875978301.75","4638929119171.86","5218513205994.12","5698560938347.01","6022724453645.1","5854690343317.36","5708065525999.01","6214055366578.61","6283209470956.91","6403291261444.85","7231450081006.36","8586150207247.97","10235206079651.9","12142172391269.1","15010313546090.3","18034592108733.1","17515915279242.4","21349989573902.1","25180470422174.1","26669304964932.6","28261408437552.7","29176445528872.6","27621467068704.3","",
"IDA total","IDA","GDP (current US$)","NY.GDP.MKTP.CD","42975801080.8137","45332981546.0189","48745347681.4955","54345273135.2725","53468517189.581","60872406440.2555","65922601365.8076","66852451502.4032","69946055729.1073","78812988346.4315","91470837026.1679","92007773720.1521","96049150407.9543","109784150210.946","149048390220.976","177600173860.027","184715862793.551","202158495341.014","225556281333.019","262517948546.376","308698761963.458","318545243731.655","308836772106.286","278815708041.183","273586338166.701","282140254480.853","303542644841.206","337626582392.33","334128994893.963","312405976369.849","330144382295.904","341627153992.88","333615036452.54","327170208356.504","319285076069.062","371537790403.697","411248148510.939","427198181215.479","427284089583.266","438108058423.117","484148093896.741","473943714481.138","507080380025.377","572987893947.682","664038754414.991","768575808799.342","919712809775.11","1072404620115.85","1298097025229.64","1287265881840.26","1634069906530.49","1859655422912.37","2013824488501.38","2189854322030.12","2352172293153.16","2331016419368.32","",
"IDA blend","IDB","GDP (current US$)","NY.GDP.MKTP.CD","15806731432.9552","16894137145.5917","17904446236.1437","18577109893.8367","20297795696.0275","22602795966.5902","24315799290.0352","24627183306.8375","25567296461.3907","29073793935.5891","39598813059.8688","36750454462.8988","40833159738.9481","43172928782.7142","63127721521.9531","72378748725.5479","87053110775.8642","91049576008.43","96123063183.4907","118402676731.206","151399586060.68","158724890338.174","150319603191.125","126819658842.229","121204087754.848","120039974232.487","128658353560.207","150251914857.568","145311294893.61","126533659847.746","134955407459.701","143586512098.489","146166241110.993","140776373793.459","144589201263.737","170965857777.021","189478738157.981","193919064033.131","187687606143.401","196602857513.01","220551764879.798","215113651464.954","232952288616.129","264167761108.123","315237233904.278","370480537544.322","453951684929.033","518210081357.456","629135501508.702","601659565844.257","849739670741.837","981521504054.173","1078439706357.95","1173482431627.89","1257311274465.18","1226414364829.61","",
"Indonesia","IDN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","5667756644.83099","7076465295.33327","8337423312.88344","9150684931.50685","9333536359.79807","10997590361.4458","16273253012.0482","25802409638.5542","30463855421.6867","37269156626.506","45808915662.6506","51455719099.9244","51400186379.3033","72482337370.3493","85518233450.774","90158449307.2387","81052283404.6079","84853699994.0508","85289491750.3225","79954072569.8533","75929617576.8776","84300174477.2018","94451427898.3405","106140727357.035","116621996217.133","128026966579.964","158006700301.533","176892143931.505","202132028723.115","227369679374.973","215748998609.635","95445547872.715","140001351215.462","165021012077.81","160446947784.909","195660611165.183","234772463823.808","256836875295.452","285868618224.017","364570514304.85","432216737774.861","510228635279.289","539580088908.138","755094160363.071","892969107923.094","917869910105.749","912524136718.018","890487074595.966","861933968740.332","",
"IDA only","IDX","GDP (current US$)","NY.GDP.MKTP.CD","27536980875.1327","28818886125.2038","31259094525.8058","36284945962.6486","33605389011.5795","38782932792.7763","42168634701.4712","42796132190.1235","44981056178.6641","50411171266.7449","52500070619.1884","55961348334.9314","55896079873.7841","67466339545.4868","86981291303.4862","106575260316.22","98702828613.3638","112379225090.131","131028699276.951","145759382602.622","158835339161.969","161403069530.401","160011753417.134","153237443005.108","153561061012.471","163185157170.948","176110815713.562","187984038774.701","189768980203.538","187389815758.203","196709358904.15","199173725145.872","188017658718.307","187175886262.054","174944611703.543","200667614303.1","221855525975.636","233608568832.239","240443410037.667","242030256547.704","263905231176.518","259162804169.467","274405731553.735","309107603987.629","348880084286.567","398028923704.297","465384410975.174","554066305830.051","668598619374.466","687098201339.387","779060268606.223","870930538637.995","926234049191.131","1006353938444.21","1084354607247.95","1095597694235.07","",
